"OrderNumber"|"OrderPlaced"|"OrderReady"|"ItemsOrdered"|"Delivery"|"DeliveryZipCode"|"DeliveryDistance"|"OrderDelivery"|"TotalPrice(NoTaxes)"
784|2016-01-09 11:26:48|2016-01-09 11:41:47|"Small,Large"|TRUE|70804|4.09700914933548|2016-01-09 12:02:16|23.34
785|2016-01-09 11:51:53|2016-01-09 12:06:51|"Small,Medium"|FALSE|70803|0|2016-01-09 12:09:50|19.58
786|2016-01-09 10:52:49|2016-01-09 11:07:49|"Large"|TRUE|70803|2.89197027850705|2016-01-09 11:22:16|15.35
787|2016-01-09 12:26:10|2016-01-09 12:41:12|"Small"|FALSE|70806|0|2016-01-09 12:44:13|7.99
788|2016-01-09 12:06:39|2016-01-09 12:21:40|"Medium"|TRUE|70804|3.9419664489738|2016-01-09 12:41:22|11.59
789|2016-01-09 12:04:16|2016-01-09 12:19:14|"Medium"|TRUE|70805|3.99130374840522|2016-01-09 12:39:11|11.59
790|2016-01-09 12:21:43|2016-01-09 12:36:43|"Small"|TRUE|70804|3.17340020338346|2016-01-09 12:52:35|7.99
791|2016-01-09 10:35:35|2016-01-09 10:50:35|"Small,Medium,Large"|FALSE|70805|0|2016-01-09 10:53:36|33.93
792|2016-01-09 11:04:26|2016-01-09 11:19:27|"Small"|FALSE|70804|0|2016-01-09 11:22:25|7.99
793|2016-01-09 12:26:13|2016-01-09 12:41:13|"Large"|FALSE|70805|0|2016-01-09 12:44:12|15.35
794|2016-01-09 11:32:00|2016-01-09 11:47:02|"Small"|TRUE|70805|2.53908361826685|2016-01-09 11:59:43|7.99
795|2016-01-09 11:06:51|2016-01-09 11:21:52|"Small"|FALSE|70807|0|2016-01-09 11:24:51|7.99
796|2016-01-09 13:17:32|2016-01-09 13:32:31|"Small"|FALSE|70803|0|2016-01-09 13:35:31|7.99
797|2016-01-09 11:09:06|2016-01-09 11:24:06|"Small"|TRUE|70804|3.97940748544542|2016-01-09 11:43:59|7.99
798|2016-01-09 12:17:37|2016-01-09 12:32:37|"Large"|TRUE|70805|2.56671587725091|2016-01-09 12:45:27|15.35
799|2016-01-09 13:29:08|2016-01-09 13:44:06|"Small"|FALSE|70806|0|2016-01-09 13:47:05|7.99
800|2016-01-09 11:07:27|2016-01-09 11:22:27|"Medium"|TRUE|70805|3.48236146111673|2016-01-09 11:39:51|11.59
801|2016-01-09 12:49:47|2016-01-09 13:04:47|"Small,Medium"|FALSE|70803|0|2016-01-09 13:07:46|19.58
802|2016-01-09 13:48:31|2016-01-09 14:03:30|"Small,Medium"|TRUE|70807|1.60983166389886|2016-01-09 14:11:32|19.58
803|2016-01-09 11:02:42|2016-01-09 11:17:42|"Medium"|TRUE|70803|3.75894342982538|2016-01-09 11:36:29|11.59
804|2016-01-09 11:38:33|2016-01-09 11:53:32|"Medium,Large"|FALSE|70804|0|2016-01-09 11:56:30|25.94
805|2016-01-09 11:48:19|2016-01-09 12:03:17|"Large"|FALSE|70805|0|2016-01-09 12:06:17|15.35
806|2016-01-09 11:38:30|2016-01-09 11:53:28|"Large"|FALSE|70807|0|2016-01-09 11:56:28|15.35
807|2016-01-09 12:44:44|2016-01-09 12:59:42|"Small,Medium"|TRUE|70805|2.45226950130077|2016-01-09 13:11:57|19.58
808|2016-01-09 13:20:17|2016-01-09 13:35:18|"Medium"|FALSE|70805|0|2016-01-09 13:38:17|11.59
809|2016-01-09 13:13:11|2016-01-09 13:28:10|"Small"|TRUE|70804|1.59318980721512|2016-01-09 13:36:07|7.99
810|2016-01-09 14:14:13|2016-01-09 14:29:11|"Small"|TRUE|70804|1.29870727874299|2016-01-09 14:35:40|7.99
811|2016-01-09 12:45:14|2016-01-09 13:00:12|"Small"|FALSE|70805|0|2016-01-09 13:03:10|7.99
812|2016-01-09 11:12:33|2016-01-09 11:27:33|"Small,Medium"|FALSE|70803|0|2016-01-09 11:30:33|19.58
813|2016-01-09 12:44:30|2016-01-09 12:59:31|"Medium"|TRUE|70806|2.99973794306405|2016-01-09 13:14:30|11.59
814|2016-01-09 13:46:03|2016-01-09 14:01:01|"Small,Medium"|TRUE|70804|2.40332505109017|2016-01-09 14:13:01|19.58
815|2016-01-09 12:50:47|2016-01-09 13:05:47|"Large"|FALSE|70806|0|2016-01-09 13:08:47|15.35
816|2016-01-09 13:34:29|2016-01-09 13:49:29|"Medium"|TRUE|70805|2.53037210351822|2016-01-09 14:02:08|11.59
817|2016-01-09 14:10:02|2016-01-09 14:25:02|"Large"|TRUE|70806|1.37939474692032|2016-01-09 14:31:55|15.35
818|2016-01-09 11:40:08|2016-01-09 11:55:07|"Large"|FALSE|70806|0|2016-01-09 11:58:06|15.35
819|2016-01-09 11:25:42|2016-01-09 11:40:42|"Medium"|FALSE|70805|0|2016-01-09 11:43:41|11.59
820|2016-01-09 12:24:40|2016-01-09 12:39:39|"Medium,Large"|FALSE|70804|0|2016-01-09 12:42:37|25.94
821|2016-01-09 13:19:46|2016-01-09 13:34:45|"Small"|FALSE|70804|0|2016-01-09 13:37:44|7.99
822|2016-01-09 10:09:01|2016-01-09 10:24:01|"Large"|TRUE|70803|1.79814083545245|2016-01-09 10:33:00|15.35
823|2016-01-09 12:40:37|2016-01-09 12:55:37|"Small,Large"|TRUE|70803|3.57899381604387|2016-01-09 13:13:30|23.34
824|2016-01-09 13:59:20|2016-01-09 14:14:21|"Small,Medium"|FALSE|70803|0|2016-01-09 14:17:19|19.58
825|2016-01-09 11:30:00|2016-01-09 11:44:59|"Large"|TRUE|70804|3.07977881096832|2016-01-09 12:00:22|15.35
826|2016-01-09 11:26:47|2016-01-09 11:41:47|"Medium"|TRUE|70807|5.73370788789472|2016-01-09 12:10:27|11.59
827|2016-01-09 13:55:56|2016-01-09 14:10:57|"Large"|TRUE|70803|3.47900710390642|2016-01-09 14:28:20|15.35
828|2016-01-09 10:18:02|2016-01-09 10:33:01|"Large"|FALSE|70804|0|2016-01-09 10:36:01|15.35
829|2016-01-09 10:42:23|2016-01-09 10:57:23|"Medium"|TRUE|70806|4.6960821363602|2016-01-09 11:20:51|11.59
830|2016-01-09 13:48:05|2016-01-09 14:03:05|"Small"|FALSE|70803|0|2016-01-09 14:06:04|7.99
831|2016-01-09 12:26:15|2016-01-09 12:41:15|"Medium"|TRUE|70805|1.81350419417106|2016-01-09 12:50:19|11.59
832|2016-01-09 12:12:12|2016-01-09 12:27:10|"Small,Medium"|TRUE|70803|2.53258796454166|2016-01-09 12:39:49|19.58
833|2016-01-09 12:03:07|2016-01-09 12:18:07|"Medium"|TRUE|70806|4.30814867890866|2016-01-09 12:39:39|11.59
834|2016-01-09 11:23:48|2016-01-09 11:38:49|"Medium"|TRUE|70803|2.68049507002525|2016-01-09 11:52:13|11.59
835|2016-01-09 14:09:33|2016-01-09 14:24:35|"Large"|FALSE|70805|0|2016-01-09 14:27:35|15.35
836|2016-01-09 13:05:32|2016-01-09 13:20:30|"Medium"|FALSE|70806|0|2016-01-09 13:23:30|11.59
837|2016-01-09 12:37:11|2016-01-09 12:52:10|"Medium"|FALSE|70803|0|2016-01-09 12:55:11|11.59
838|2016-01-09 12:49:34|2016-01-09 13:04:34|"Medium"|FALSE|70807|0|2016-01-09 13:07:35|11.59
839|2016-01-09 10:00:24|2016-01-09 10:15:24|"Large"|FALSE|70804|0|2016-01-09 10:18:24|15.35
840|2016-01-09 11:13:23|2016-01-09 11:28:23|"Small,Medium"|FALSE|70806|0|2016-01-09 11:31:22|19.58
841|2016-01-09 12:35:15|2016-01-09 12:50:14|"Medium"|TRUE|70805|3.11999413668396|2016-01-09 13:05:49|11.59
842|2016-01-09 11:50:01|2016-01-09 12:05:01|"Small"|FALSE|70806|0|2016-01-09 12:08:01|7.99
843|2016-01-09 12:48:10|2016-01-09 13:03:10|"Small"|TRUE|70806|3.65966492714461|2016-01-09 13:21:27|7.99
844|2016-01-09 12:32:13|2016-01-09 12:47:13|"Large"|TRUE|70805|4.10503742851351|2016-01-09 13:07:44|15.35
845|2016-01-09 12:25:20|2016-01-09 12:40:21|"Small"|FALSE|70804|0|2016-01-09 12:43:20|7.99
846|2016-01-09 11:03:46|2016-01-09 11:18:44|"Small,Medium"|FALSE|70806|0|2016-01-09 11:21:42|19.58
847|2016-01-09 11:41:49|2016-01-09 11:56:49|"Small"|FALSE|70805|0|2016-01-09 11:59:49|7.99
848|2016-01-09 11:28:30|2016-01-09 11:43:29|"Small,Medium"|TRUE|70804|3.61904370954992|2016-01-09 12:01:34|19.58
849|2016-01-09 12:27:07|2016-01-09 12:42:09|"Small,Medium"|FALSE|70805|0|2016-01-09 12:45:09|19.58
850|2016-01-09 11:42:33|2016-01-09 11:57:31|"Large"|TRUE|70803|2.7730930616985|2016-01-09 12:11:22|15.35
851|2016-01-09 11:13:10|2016-01-09 11:28:09|"Small,Medium"|TRUE|70804|1.97624471372478|2016-01-09 11:38:01|19.58
852|2016-01-09 11:57:16|2016-01-09 12:12:16|"Small"|TRUE|70807|1.45790028199281|2016-01-09 12:19:33|7.99
853|2016-01-09 12:55:28|2016-01-09 13:10:26|"Small,Medium"|FALSE|70807|0|2016-01-09 13:13:25|19.58
854|2016-01-09 11:30:29|2016-01-09 11:45:28|"Medium"|FALSE|70803|0|2016-01-09 11:48:25|11.59
855|2016-01-09 11:01:28|2016-01-09 11:16:28|"Medium"|FALSE|70803|0|2016-01-09 11:19:27|11.59
856|2016-01-09 11:21:31|2016-01-09 11:36:28|"Large"|FALSE|70805|0|2016-01-09 11:39:27|15.35
857|2016-01-09 11:32:18|2016-01-09 11:47:17|"Large"|FALSE|70803|0|2016-01-09 11:50:14|15.35
858|2016-01-09 13:44:35|2016-01-09 13:59:34|"Medium"|FALSE|70807|0|2016-01-09 14:02:33|11.59
859|2016-01-09 13:57:22|2016-01-09 14:12:21|"Large"|TRUE|70804|1.3045394443041|2016-01-09 14:18:52|15.35
860|2016-01-09 11:26:27|2016-01-09 11:41:26|"Large"|TRUE|70805|3.51830179405126|2016-01-09 11:59:01|15.35
861|2016-01-09 12:44:26|2016-01-09 12:59:25|"Large"|TRUE|70806|2.63688546845607|2016-01-09 13:12:36|15.35
862|2016-01-09 12:59:51|2016-01-09 13:14:50|"Small,Medium"|FALSE|70804|0|2016-01-09 13:17:50|19.58
863|2016-01-09 12:03:24|2016-01-09 12:18:24|"Large"|FALSE|70805|0|2016-01-09 12:21:24|15.35
864|2016-01-09 11:35:38|2016-01-09 11:50:37|"Small"|TRUE|70805|2.72488918644865|2016-01-09 12:04:14|7.99
865|2016-01-09 12:41:13|2016-01-09 12:56:13|"Medium"|FALSE|70806|0|2016-01-09 12:59:13|11.59
866|2016-01-09 11:21:48|2016-01-09 11:36:47|"Small,Large"|TRUE|70804|3.20186802224562|2016-01-09 11:52:47|23.34
867|2016-01-09 11:50:26|2016-01-09 12:05:25|"Small,Medium"|TRUE|70804|3.50614619460148|2016-01-09 12:22:56|19.58
868|2016-01-09 13:21:40|2016-01-09 13:36:37|"Large"|FALSE|70806|0|2016-01-09 13:39:38|15.35
869|2016-01-09 12:20:00|2016-01-09 12:34:58|"Medium"|TRUE|70806|2.11194979256816|2016-01-09 12:45:31|11.59
870|2016-01-09 11:35:32|2016-01-09 11:50:31|"Small,Large"|TRUE|70805|3.20523942494202|2016-01-09 12:06:32|23.34
871|2016-01-10 12:30:21|2016-01-10 12:45:21|"Small"|FALSE|70806|0|2016-01-10 12:48:20|7.99
872|2016-01-10 12:26:19|2016-01-10 12:41:18|"Medium"|FALSE|70803|0|2016-01-10 12:44:19|11.59
873|2016-01-10 13:47:53|2016-01-10 14:02:52|"Small,Large"|TRUE|70805|3.58808200917781|2016-01-10 14:20:48|23.34
874|2016-01-10 10:17:37|2016-01-10 10:32:36|"Small"|FALSE|70805|0|2016-01-10 10:35:37|7.99
875|2016-01-10 11:51:06|2016-01-10 12:06:06|"Large"|FALSE|70803|0|2016-01-10 12:09:05|15.35
876|2016-01-10 10:40:19|2016-01-10 10:55:19|"Medium,Large"|FALSE|70803|0|2016-01-10 10:58:19|25.94
877|2016-01-10 12:24:06|2016-01-10 12:39:05|"Small"|TRUE|70806|2.70066760212777|2016-01-10 12:52:35|7.99
878|2016-01-10 11:49:32|2016-01-10 12:04:31|"Small"|TRUE|70804|2.24218724359727|2016-01-10 12:15:43|7.99
879|2016-01-10 10:13:54|2016-01-10 10:28:53|"Medium"|FALSE|70804|0|2016-01-10 10:31:53|11.59
880|2016-01-10 11:29:07|2016-01-10 11:44:06|"Large"|TRUE|70804|1.88991196561553|2016-01-10 11:53:32|15.35
881|2016-01-10 12:44:05|2016-01-10 12:59:05|"Small,Large"|FALSE|70804|0|2016-01-10 13:02:05|23.34
882|2016-01-10 10:23:30|2016-01-10 10:38:31|"Large"|FALSE|70804|0|2016-01-10 10:41:31|15.35
883|2016-01-10 11:23:07|2016-01-10 11:38:06|"Medium"|TRUE|70807|2.15484019565656|2016-01-10 11:48:52|11.59
884|2016-01-10 12:05:57|2016-01-10 12:20:56|"Medium"|TRUE|70804|3.73538027917733|2016-01-10 12:39:36|11.59
885|2016-01-10 13:19:16|2016-01-10 13:34:16|"Large"|FALSE|70803|0|2016-01-10 13:37:16|15.35
886|2016-01-10 11:00:44|2016-01-10 11:15:45|"Small,Large"|TRUE|70804|5.11118332811253|2016-01-10 11:41:18|23.34
887|2016-01-10 12:45:16|2016-01-10 13:00:15|"Large"|FALSE|70804|0|2016-01-10 13:03:14|15.35
888|2016-01-10 12:08:17|2016-01-10 12:23:16|"Large"|FALSE|70805|0|2016-01-10 12:26:16|15.35
889|2016-01-10 10:45:28|2016-01-10 11:00:27|"Large"|TRUE|70806|4.54864579727493|2016-01-10 11:23:11|15.35
890|2016-01-10 11:35:54|2016-01-10 11:50:53|"Small,Large"|FALSE|70803|0|2016-01-10 11:53:52|23.34
891|2016-01-10 12:46:06|2016-01-10 13:01:06|"Small,Large"|FALSE|70805|0|2016-01-10 13:04:06|23.34
892|2016-01-10 12:36:40|2016-01-10 12:51:39|"Small,Medium"|FALSE|70803|0|2016-01-10 12:54:38|19.58
893|2016-01-10 10:21:01|2016-01-10 10:36:00|"Large"|FALSE|70805|0|2016-01-10 10:38:59|15.35
894|2016-01-10 11:19:41|2016-01-10 11:34:38|"Small,Medium"|TRUE|70806|2.01603517507298|2016-01-10 11:44:42|19.58
895|2016-01-10 10:09:03|2016-01-10 10:24:03|"Medium"|FALSE|70806|0|2016-01-10 10:27:03|11.59
896|2016-01-10 13:58:15|2016-01-10 14:13:15|"Medium,Large"|FALSE|70805|0|2016-01-10 14:16:14|25.94
897|2016-01-10 10:35:01|2016-01-10 10:49:57|"Large"|FALSE|70805|0|2016-01-10 10:52:55|15.35
898|2016-01-10 10:39:58|2016-01-10 10:54:57|"Small,Medium"|TRUE|70803|2.05753666717569|2016-01-10 11:05:14|19.58
899|2016-01-10 10:15:24|2016-01-10 10:30:23|"Small,Large"|FALSE|70806|0|2016-01-10 10:33:20|23.34
900|2016-01-10 11:04:38|2016-01-10 11:19:36|"Large"|FALSE|70806|0|2016-01-10 11:22:37|15.35
901|2016-01-10 12:42:41|2016-01-10 12:57:41|"Medium"|FALSE|70804|0|2016-01-10 13:00:41|11.59
902|2016-01-10 10:23:03|2016-01-10 10:38:02|"Large"|FALSE|70804|0|2016-01-10 10:41:02|15.35
903|2016-01-10 10:28:57|2016-01-10 10:43:56|"Small,Large"|FALSE|70806|0|2016-01-10 10:46:57|23.34
904|2016-01-10 11:26:42|2016-01-10 11:41:43|"Small"|TRUE|70804|2.62109282814837|2016-01-10 11:54:49|7.99
905|2016-01-10 11:35:36|2016-01-10 11:50:34|"Small,Large"|TRUE|70805|2.89835390906823|2016-01-10 12:05:03|23.34
906|2016-01-10 10:55:02|2016-01-10 11:10:02|"Small,Large"|FALSE|70806|0|2016-01-10 11:13:02|23.34
907|2016-01-10 12:09:26|2016-01-10 12:24:25|"Small"|FALSE|70805|0|2016-01-10 12:27:25|7.99
908|2016-01-10 11:40:48|2016-01-10 11:55:47|"Medium"|FALSE|70803|0|2016-01-10 11:58:46|11.59
909|2016-01-10 12:26:33|2016-01-10 12:41:33|"Medium"|FALSE|70806|0|2016-01-10 12:44:33|11.59
910|2016-01-10 11:16:19|2016-01-10 11:31:17|"Medium"|TRUE|70805|4.02075850921432|2016-01-10 11:51:23|11.59
911|2016-01-10 11:24:35|2016-01-10 11:39:33|"Small,Large"|FALSE|70804|0|2016-01-10 11:42:33|23.34
912|2016-01-10 11:13:11|2016-01-10 11:28:11|"Small,Medium"|FALSE|70804|0|2016-01-10 11:31:10|19.58
913|2016-01-10 11:09:14|2016-01-10 11:24:13|"Large"|FALSE|70805|0|2016-01-10 11:27:13|15.35
914|2016-01-10 10:25:52|2016-01-10 10:40:53|"Medium"|FALSE|70803|0|2016-01-10 10:43:52|11.59
915|2016-01-10 12:45:16|2016-01-10 13:00:15|"Small,Large"|FALSE|70803|0|2016-01-10 13:03:16|23.34
916|2016-01-10 11:48:56|2016-01-10 12:03:55|"Small,Large"|TRUE|70807|4.84842621386124|2016-01-10 12:28:09|23.34
917|2016-01-10 10:42:30|2016-01-10 10:57:29|"Small,Large"|TRUE|70804|2.69053412895786|2016-01-10 11:10:56|23.34
918|2016-01-10 11:30:53|2016-01-10 11:45:53|"Small,Medium"|TRUE|70806|3.66415763525772|2016-01-10 12:04:12|19.58
919|2016-01-10 13:35:17|2016-01-10 13:50:16|"Medium,Large"|TRUE|70805|2.74113584376556|2016-01-10 14:03:58|25.94
920|2016-01-10 12:21:34|2016-01-10 12:36:34|"Small,Medium"|FALSE|70806|0|2016-01-10 12:39:34|19.58
921|2016-01-10 11:40:51|2016-01-10 11:55:52|"Large"|TRUE|70806|2.19098406660294|2016-01-10 12:06:49|15.35
922|2016-01-10 12:37:05|2016-01-10 12:52:04|"Medium"|TRUE|70805|3.34021282569703|2016-01-10 13:08:46|11.59
923|2016-01-10 12:36:18|2016-01-10 12:51:17|"Small"|FALSE|70803|0|2016-01-10 12:54:16|7.99
924|2016-01-10 13:32:59|2016-01-10 13:47:58|"Small,Medium"|TRUE|70806|3.20948779886056|2016-01-10 14:04:00|19.58
925|2016-01-10 10:13:19|2016-01-10 10:28:20|"Small,Medium"|FALSE|70806|0|2016-01-10 10:31:20|19.58
926|2016-01-10 11:36:33|2016-01-10 11:51:35|"Small,Medium"|TRUE|70804|1.78527536235327|2016-01-10 12:00:30|19.58
927|2016-01-10 12:24:39|2016-01-10 12:39:39|"Medium"|FALSE|70805|0|2016-01-10 12:42:39|11.59
928|2016-01-10 11:20:31|2016-01-10 11:35:30|"Medium,Large"|TRUE|70804|2.25160477107464|2016-01-10 11:46:45|25.94
929|2016-01-10 12:07:25|2016-01-10 12:22:25|"Medium"|FALSE|70807|0|2016-01-10 12:25:23|11.59
930|2016-01-10 11:31:55|2016-01-10 11:46:56|"Small,Large"|TRUE|70805|5.6744283255179|2016-01-10 12:15:18|23.34
931|2016-01-10 12:28:31|2016-01-10 12:43:31|"Medium"|TRUE|70804|1.99366904983524|2016-01-10 12:53:29|11.59
932|2016-01-10 11:41:07|2016-01-10 11:56:08|"Large"|FALSE|70804|0|2016-01-10 11:59:07|15.35
933|2016-01-10 12:34:44|2016-01-10 12:49:43|"Medium"|TRUE|70803|5.89627920929381|2016-01-10 13:19:11|11.59
934|2016-01-10 12:28:07|2016-01-10 12:43:05|"Small,Medium,Large"|FALSE|70805|0|2016-01-10 12:46:05|33.93
935|2016-01-10 11:26:38|2016-01-10 11:41:38|"Large"|FALSE|70803|0|2016-01-10 11:44:38|15.35
936|2016-01-10 11:11:40|2016-01-10 11:26:40|"Medium"|FALSE|70804|0|2016-01-10 11:29:40|11.59
937|2016-01-10 10:14:31|2016-01-10 10:29:30|"Large"|FALSE|70808|0|2016-01-10 10:32:31|15.35
938|2016-01-10 11:47:25|2016-01-10 12:02:25|"Small"|TRUE|70806|2.46115843799934|2016-01-10 12:14:43|7.99
939|2016-01-10 11:26:19|2016-01-10 11:41:19|"Small"|TRUE|70808|0.829323861098826|2016-01-10 11:45:27|7.99
940|2016-01-10 12:22:38|2016-01-10 12:37:37|"Large"|FALSE|70807|0|2016-01-10 12:40:37|15.35
941|2016-01-10 12:17:47|2016-01-10 12:32:46|"Medium"|TRUE|70804|2.21366678089449|2016-01-10 12:43:50|11.59
942|2016-01-10 12:52:55|2016-01-10 13:07:55|"Small,Medium"|FALSE|70804|0|2016-01-10 13:10:55|19.58
943|2016-01-10 11:31:37|2016-01-10 11:46:35|"Small,Medium"|FALSE|70804|0|2016-01-10 11:49:34|19.58
944|2016-01-10 13:33:47|2016-01-10 13:48:45|"Medium"|TRUE|70808|0.697320970109347|2016-01-10 13:52:14|11.59
945|2016-01-10 12:43:34|2016-01-10 12:58:33|"Small,Medium"|FALSE|70805|0|2016-01-10 13:01:33|19.58
946|2016-01-10 11:42:26|2016-01-10 11:57:26|"Large"|FALSE|70806|0|2016-01-10 12:00:26|15.35
947|2016-01-10 11:44:41|2016-01-10 11:59:40|"Small,Medium"|TRUE|70808|2.27899569087496|2016-01-10 12:11:03|19.58
948|2016-01-10 10:55:01|2016-01-10 11:10:01|"Medium"|TRUE|70803|1.28132870920333|2016-01-10 11:16:25|11.59
949|2016-01-10 12:41:23|2016-01-10 12:56:21|"Large"|FALSE|70805|0|2016-01-10 12:59:22|15.35
950|2016-01-10 12:15:31|2016-01-10 12:30:32|"Large"|FALSE|70805|0|2016-01-10 12:33:30|15.35
951|2016-01-10 11:21:11|2016-01-10 11:36:11|"Small,Medium"|TRUE|70805|1.6271836446116|2016-01-10 11:44:19|19.58
952|2016-01-10 10:23:30|2016-01-10 10:38:30|"Small,Large"|TRUE|70804|1.63597783158539|2016-01-10 10:46:40|23.34
953|2016-01-10 12:20:47|2016-01-10 12:35:45|"Small"|FALSE|70806|0|2016-01-10 12:38:43|7.99
954|2016-01-10 12:39:38|2016-01-10 12:54:38|"Medium"|TRUE|70803|2.96750390956584|2016-01-10 13:09:28|11.59
955|2016-01-10 11:14:43|2016-01-10 11:29:41|"Large"|TRUE|70806|3.65013625791593|2016-01-10 11:47:56|15.35
956|2016-01-10 11:18:20|2016-01-10 11:33:21|"Large"|TRUE|70805|4.08691711774175|2016-01-10 11:53:47|15.35
957|2016-01-10 10:34:52|2016-01-10 10:49:51|"Small,Medium"|TRUE|70807|3.17030453112792|2016-01-10 11:05:42|19.58
958|2016-01-11 12:47:32|2016-01-11 13:02:33|"Medium"|FALSE|70805|0|2016-01-11 13:05:32|11.59
959|2016-01-11 12:53:16|2016-01-11 13:08:16|"Large"|TRUE|70803|2.89781623562598|2016-01-11 13:22:45|15.35
960|2016-01-11 11:29:16|2016-01-11 11:44:16|"Large"|FALSE|70805|0|2016-01-11 11:47:15|15.35
961|2016-01-11 12:54:28|2016-01-11 13:09:29|"Small"|FALSE|70804|0|2016-01-11 13:12:30|7.99
962|2016-01-11 12:28:43|2016-01-11 12:43:41|"Large"|FALSE|70805|0|2016-01-11 12:46:40|15.35
963|2016-01-11 10:40:21|2016-01-11 10:55:22|"Small,Medium"|FALSE|70805|0|2016-01-11 10:58:23|19.58
964|2016-01-11 12:04:36|2016-01-11 12:19:35|"Small"|FALSE|70803|0|2016-01-11 12:22:36|7.99
965|2016-01-11 10:24:29|2016-01-11 10:39:27|"Medium"|TRUE|70806|4.83832327477384|2016-01-11 11:03:38|11.59
966|2016-01-11 11:36:03|2016-01-11 11:51:04|"Small,Large"|FALSE|70804|0|2016-01-11 11:54:02|23.34
967|2016-01-11 13:20:01|2016-01-11 13:35:00|"Small,Medium"|FALSE|70805|0|2016-01-11 13:37:58|19.58
968|2016-01-11 11:34:04|2016-01-11 11:49:05|"Medium"|TRUE|70806|5.00400733270726|2016-01-11 12:14:06|11.59
969|2016-01-11 10:45:11|2016-01-11 11:00:11|"Small,Medium"|TRUE|70803|3.18221778320974|2016-01-11 11:16:05|19.58
970|2016-01-11 11:25:52|2016-01-11 11:40:52|"Small,Medium,Large"|FALSE|70806|0|2016-01-11 11:43:51|33.93
971|2016-01-11 13:40:28|2016-01-11 13:55:25|"Medium"|FALSE|70804|0|2016-01-11 13:58:23|11.59
972|2016-01-11 11:55:31|2016-01-11 12:10:32|"Small"|FALSE|70803|0|2016-01-11 12:13:30|7.99
973|2016-01-11 10:38:08|2016-01-11 10:53:08|"Medium"|FALSE|70806|0|2016-01-11 10:56:08|11.59
974|2016-01-11 10:16:20|2016-01-11 10:31:20|"Medium"|TRUE|70805|3.09827100810821|2016-01-11 10:46:49|11.59
975|2016-01-11 11:55:36|2016-01-11 12:10:38|"Small,Large"|TRUE|70805|3.81027909890061|2016-01-11 12:29:41|23.34
976|2016-01-11 13:34:38|2016-01-11 13:49:38|"Small"|TRUE|70805|1.34444448444291|2016-01-11 13:56:21|7.99
977|2016-01-11 13:56:17|2016-01-11 14:11:15|"Small,Large"|TRUE|70804|3.90317958384993|2016-01-11 14:30:45|23.34
978|2016-01-11 12:39:17|2016-01-11 12:54:17|"Large"|FALSE|70804|0|2016-01-11 12:57:16|15.35
979|2016-01-11 12:29:45|2016-01-11 12:44:45|"Small,Medium"|FALSE|70804|0|2016-01-11 12:47:46|19.58
980|2016-01-11 10:19:33|2016-01-11 10:34:30|"Small,Medium"|TRUE|70804|2.95873818211368|2016-01-11 10:49:17|19.58
981|2016-01-11 12:12:33|2016-01-11 12:27:31|"Medium"|TRUE|70803|4.59689743177172|2016-01-11 12:50:30|11.59
982|2016-01-11 10:14:35|2016-01-11 10:29:33|"Medium,Large"|FALSE|70806|0|2016-01-11 10:32:32|25.94
983|2016-01-11 12:20:26|2016-01-11 12:35:27|"Large"|FALSE|70804|0|2016-01-11 12:38:27|15.35
984|2016-01-11 11:13:09|2016-01-11 11:28:09|"Small"|TRUE|70804|4.6111054322864|2016-01-11 11:51:12|7.99
985|2016-01-11 12:46:39|2016-01-11 13:01:39|"Small,Medium"|FALSE|70805|0|2016-01-11 13:04:37|19.58
986|2016-01-11 11:32:15|2016-01-11 11:47:15|"Large"|FALSE|70804|0|2016-01-11 11:50:15|15.35
987|2016-01-11 11:22:00|2016-01-11 11:36:58|"Medium"|TRUE|70806|5.01508377936441|2016-01-11 12:02:02|11.59
988|2016-01-11 11:51:03|2016-01-11 12:06:02|"Small"|TRUE|70804|1.78843173125227|2016-01-11 12:14:58|7.99
989|2016-01-11 11:51:22|2016-01-11 12:06:21|"Small,Large"|FALSE|70806|0|2016-01-11 12:09:22|23.34
990|2016-01-11 12:40:19|2016-01-11 12:55:20|"Medium"|FALSE|70804|0|2016-01-11 12:58:20|11.59
991|2016-01-11 12:15:21|2016-01-11 12:30:21|"Small"|TRUE|70805|5.09219047854981|2016-01-11 12:55:48|7.99
992|2016-01-11 12:23:11|2016-01-11 12:38:11|"Small,Medium"|FALSE|70805|0|2016-01-11 12:41:10|19.58
993|2016-01-11 14:06:40|2016-01-11 14:21:40|"Small,Medium"|TRUE|70805|1.95893144301175|2016-01-11 14:31:27|19.58
994|2016-01-11 11:48:41|2016-01-11 12:03:42|"Large"|TRUE|70805|2.34617380157388|2016-01-11 12:15:25|15.35
995|2016-01-11 10:52:41|2016-01-11 11:07:42|"Small,Medium"|FALSE|70804|0|2016-01-11 11:10:40|19.58
996|2016-01-11 11:37:19|2016-01-11 11:52:18|"Large"|TRUE|70804|3.31525996659901|2016-01-11 12:08:52|15.35
997|2016-01-11 12:07:58|2016-01-11 12:22:58|"Large"|FALSE|70805|0|2016-01-11 12:25:56|15.35
998|2016-01-11 12:49:38|2016-01-11 13:04:38|"Medium"|TRUE|70806|3.19887972328766|2016-01-11 13:20:37|11.59
999|2016-01-11 11:02:11|2016-01-11 11:17:11|"Medium"|FALSE|70805|0|2016-01-11 11:20:11|11.59
